id,date,text,rat
kass****,22.05.29.,"라이브로 대형을 주문했는데 후기보니 대형은 많이 큰거같아 취소하고 중형으로 다시주문!~중형 사이즈면 딱인거같아요~얼굴 옆까지 폭 감싸주고
생각보다 숨쉬기가 너무 편하네요~
색상은 베이지핑크랑 베이지로했는데 둘다 너무 튀지 않고 아주 얌전하고 이쁘게 나와서 너무 만족합니다~",평점5
ck01****,22.08.26.,"하루만에 왔어요. 배송 맘에 드네요
중형을 선택했어요 아주 약간 널널하고 위로 조금만 올려도 붕 떠요.
조금 크긴하지만 불편하지않고 만족합니다.
신랑이 착용하면 약간 작을것 같긴하네요
핑크베이지 컬러 이쁘네요
쌀쌀해지고 있어서 그레이도 같이 주문했어요.",평점5
wonj****,22.08.05.,"배송이 잘못오긴했는데, 그냥 귀찮아서 반품않고 쓰고있어요.남편도 중형으로 써봤는데 귀도 안아프고 얼굴에 맞아서 좋다고하네요 물건은 좋아요 하나씩 소포장이 아니라서, 비닐뜯을때마다 느끼는 죄책감도 덜 드네요.
아이보리 색상 예뻐요!
다음번엔 잘확인하고보내주세요",평점4
cms9****,22.11.30.,"그레이랑 베이지 100매씩 구매했어요~
처음에 베이지 구매했을때에는 좀 얼굴이 부해보이고 너무 큰 느낌이였지만 그렇다고 귀에 거는 고리부분이 헐렁하거나 그런느낌은 아니였어요!
그레이는 부해보이지않고 딱 맞는느낌이라 거울로 보았을때는 괜찮았는데 귀에 거는 고리가 짧은 느낌이라 귀가 아파요..ㅠㅠ 그래서 그레이와 베이지 크기를 비교해보니 또 똑같아요... 귀에 거는 고리 재질이 다른건가 하고 늘려봤는데 베이지는 잘 늘어나는 재질이고 그레이는 짱짱한 느낌이에요~ 같은 재질은 아닐거같아요! 재질에 따라 길이를 조금 조절해주면 괜찮을것같습니다!!",평점4
2639****,22.08.19.,"다른 제품 대형만 쓰고다녀서
얼굴겁나 커보였다는...ㅋㅋ
비움 클래식 여유있게 대형쓰다.
디럭스 중형 쓰니 완전 딱!!!!잘맞아요.
조이지도 않고 얼굴에 촥~~~굿굿
세일할때 100장구매
자주 세일하니 좋아요 .방금 또 주문했네여ㅎㅎ",평점5
fpvm****,23.01.16.,오! 개인적으로 새부리형 안좋아하는데 착용감이 괜찮았어요. 코에 들뜸도 적고 귀도 편안하고 하관이 넓은 편인 데 마스크 모양 변화가 크게 일어나지 않아 핏도 예뻐요. 색도 제 피부와 잘 어울려서 만족합니다. 하지만 이건 첫 착용 소감이고 꾸준히 사용해 봐야 할 듯!,평점5
holl****,22.10.21.,"새부리형 저한테는 좀 답답하고 볼때기도 간지러워서 그동안은 다른스타일 흰색만 썼는데 주위에 컬러마스크쓰고 다니는거 보니까 얼굴도 예뻐보이고 옷에 따라서 컬러마스크 쓰니까 괜찮아 보여서 구매했어요~ !!
오자마자 바로 착용했는데 얼굴도 안간지럽고 얼굴도 작아보이고 좋아요🥰
여성분들은 중형시키길래 작은얼굴은 아니지만 중형 시켯더니 딱 좋았어요~!",평점5
kwon****,22.11.03.,"검정 새부리형 에코브리즈 대형을 너무 편하게 잘 꼈었던터라 100개가 다 떨어져 갈 즈음 찾게 되었습니다. 디럭스는 확실히 크네요. 후기보고 중형 시켰더니 조금 낙낙하게 잘 맞아요. 에코브리즈 대형이라 비슷한거 같아요. 안써본 진회색, 연회색 50개씩 주문했는데 다 써가면 또 사러 올께요! 편하고 모양도 잘 맞고 예쁘네요. 라방할때 사서 더 좋아요",평점5
eb80****,23.01.06.,"회색, 분홍으로 구매했습니다. 컬러는 둘 다 맘에 들고 사이즈도 좋은데.. 디자인이 제 동그란 얼굴형과는 안맞아 아쉽습니다. 숨쉬기 편하게 앞쪽 공간이 큰건 정말 넘 좋은데, 아래로갈수록 급격하게 얼굴에 닿아서,, 입 아래턱에 뭐가 자꾸 나네요;;ㅠㅠㅠ 저도 새부리형 써보고싶었는데, 저는 가로 주름형을 써야하나봐요..",평점3
pipi****,22.08.24.,"집에 있는 마스크와 비교했을때
크기는 비슷한데 살짝 귀가 불편하더라고요
자세히 보니 끈 위치가 달라요
흰색끈은 아에르 코랄끈은 이비에 인데
아에르가 제일편하고 이비에는 너무 쫄려요

비룸은 중간쯤이라 쓰기전에 끈 당겨서
늘려주고 쓰면 괜찮네요

사람마다 생김이 다르니 저만 느끼는
불편함일수도 있어요 :)",평점4
mana****,22.08.13.,"디럭스가 새로 나왔다고해서 핑크색으로 구입해봤어요. 쨍한 핑크아니고 베이지핑크라 남자들이 써도 예쁠색상이에요. 일부러 이색으로 샀어요. ㅎㅎ
기존 에코브리즈랑 비교해보니 확실히 사이즈가 좀 더 커서, 큰아이랑 아빠가 사용하기 좋을 것 같아요. 일단 50개 샀는데 써보고 괜찮으면 더 살거에요~~",평점5
doll****,22.12.29.,"코부분은 커서 들뜨고
턱부분은 자꾸 흘러내리고
개봉한 것만 빼고 반품하려고 하니 부분반품 안되고.
다른 세트는 배송비 주고 나면 돈 얼마 남지도 않아서 그냥 뒀는데 다시 써질지는 모르겠네요.
싸다 싶어 얼른 구매했더니 싼게 비지떡.....
기존에 쓰던 새부리형과 비교해보니 길이가 짧군요....",평점3
happ****,24.09.12.,늘 재구매 해서 사용하는 재품립니다. 포장지 줄이고 가격도 저렴하고 1석2조. 그런데 오후에 구매하고 몇시가 있다 라이브로 할인해서 속상했어요. 몇시간 사이에 이미 배송준비중이라 취소도 못하고... 대신 열심히 쓰는 수밖에요.,평점4
jiwo****,23.01.15.,"얼굴에 주근깨가 생길까봐 어두운 마스크를 선호하는데 제가 기존에 쓰던 마스크는 코 부분에 먼지들이 올라와서 이참에 마스크를 바꿨습니다 :) 귀도 아프지 않고, 내부 마감도 깔끔히 되어 있어서 이번에 정착 마스크로 정했습니다!",평점5
leo3****,23.01.18.,우선 빠른 배송이 좋았습니다. 타 브랜드 마스크에 비해 얼굴을 감싸주는 면적이 넓은게 특징인데 이 부분이 장점이자 단점이라는 생각이 드네요~밀착이 잘 되면 미세먼지나 바이러스 차단에는 좋으나 화장을 많이 하는 여성분들은 얼굴에 닿는 면이 많은 것이 안 좋을 것 같네요.,평점5
june****,23.03.22.,"한달 후기
색생이 너무 이쁘다고 다들 물어보길래 알려줬습니다.
저는 마스크 스트랩이 타이트해서 장시간 사용하면 귀가 너무 아프고 얼굴에 스트랩 자국이 계속 남더니 긁힌 자국처럼 상처가났어요. 심한건 아니고 스트랩에 쓸린거라고 표현하는게 맞을거같아요.
많이 구매해서 아직 미세먼지 심한 날에는 잘 쓰고 다닙니다.",평점5
dawh****,22.09.18.,"여름용으로 구입했는데 만족스러웠어요! 제가 기존에 쓰던 마스크보다 넉넉해서 숨 쉬기 좋았습니다.
다른 새부리형(아이***) 마스크 M 사이즈가 너무 딱 맞아서 M, L 두 종류로 주문해봤는데- M사이즈가 적당했어요! L은 코부분이 뜨더라고요 :)
아이보리 색상도 예뻤어요-!",평점5
wiol****,22.05.06.,"새부리형 마스크에 불안감이 있어서 사본 적이 없어요. 그러다가 엄마의 요청으로 구매하였습니다. 핑크베이지색도 생각보다 괜찮아서 마음에 들어요. 중형을 선택했는데 사이즈도 잘 맞네요. 새부리형이 코 부분이 떠서 싫어했는데, 잘 펴서 코 모양에 맞게 붙이면 밀착도 잘되네요. 추가 색상 나오면 재구매 하려고 합니다.",평점5
suj*****,22.06.24.,머죠;; 대형 아닌가요? 제가 얼굴이 작긴하지만 이렇게 헐렁하다구요? 끈도 남아돌아요 보통 중형이 커서 잘 이용 안하긴하지만 새삼 넘 크게 느껴지네요 대형느낌.. 저는 얼굴이 작은편이라 중소형이 딱 맞고 좋더라구요 소형은 넘 딱맞아 불편하고.. 여름용이라길래 싸기도하고 혹해서 샀든데 일반 kf랑 굵기 같아요 전혀 얇지않아요괜히 샀네요ㅜ 같이 일하는 언니들 줘야겠어요 내얼굴은 무조건 중형 안맞는걸로~~ 얼굴 작은분들은 비추입니다,평점2
ntou****,22.08.04.,"3d마스크만 쓰다가 새부리형 2d형 첨써보는데
오~~얼굴형이 예뻐보이네요 ㅋ
마스크 가볍고 귀도 안아푸고 가성비 좋아요!
벌크포장이지만, 지퍼백이라 하나씩 꺼나쓰기
편합니다.
불량 하나도 없구요~
할인할때 쟁여놓을려고 200개샀어요~
블랙,아이보리 겨울엔 블랙쓸겁니다~^^
이가격에 품질좋은 마스크
최고네요!",평점5
chsm****,22.10.17.,"핑크베이지 색감 정말 예뻐요. 모양도 예쁘고 가성비 가심비 둘다 잡을 수 있는 제품입니다.
크기 넉넉하게 감싸줘서 편안하고, 가을겨울에 더 좋은 마스크인 것 같아요.
다만 쓰고 있다가 끊어진 적은 없는데 새로 꺼내서 쓸때 가끔 사진처럼 줄이 끊어지는 게 나옵니다.",평점5
kkom****,23.01.18.,"아이**만 쓰던 두 남매가..비움꺼 써보더니 너무 좋고 숨쉬기 편하다고..완전 좋아했어요.~~^^착한가격에 딜이 떠서 더 좋았고 소형은 잘없던데 구매 쉽게 할 수 있어서 완전 좋아요.
핑크베이지랑 연노랑 한줄 알았는데 핑크베이지만와서 아들이 안 한다할 줄알았는데..베이지에 가까운 색이여서 남자이아기해도 베이지같은 무난함이 있네요.
다음에 또 사고싶어요.!!",평점5
sjmi****,22.10.15.,"컬러고민했는데 그레이가 고급스러워보이고
곧 추워지는 날씨라 차분한게 좋아요.
마스크 종류가 많아서 고민했는데
마스크 마감이며 사이즈며 넘 만족스러운 구매한거같아요.
후기에 마스크끈 불량이 있다는 거보고 망설였는데
제가 받은 상품은 마스크끈 불량이 없어요.
가격도 착하고 완전만족이요
마스크 정착하게 될 것같네요!",평점5
727s****,22.08.18.,가격 저렴하지만 품질은 괜찮습니다.. 아에르 사이즈와 디자인이 동일한 제품임.. 제가 생각하는 단점은 정전기로 필터 역활을 해서 바이러스를 차단해야혀과가 좋은데.. 포장이 25개씩 벌크 포장이라 정전기 효과가 조금 떨어질듯.. 포장비 더 받고 5개 포장 제품 있으면 좋을듯 합니다👌👌👌,평점5
l*u*****,22.08.11.,기본 얼굴크기 인거 같은데 중형이 세로쪽이 제 기준에 조금 작은듯해서 칭구랑 나눠 쓰려다 칭구가 중형 다하고 전 대형으로 다시 주문..대형은 조금 큰듯한데 전 차리리 여유잇는게 좋아서..이 제품 주문 후 타 제품 여름용이라고 나온거 사용 후 써봐선지 그것보단 제법 두껍다 느껴지고 기존 94보다 조금 얇은거 같은 느낌..,평점4
yibm****,22.09.16.,핑크베이지지만 약간 핑크빛에 더 가까운데 예뻐요 편하려고 대형샀는데 귀도 하나도 안아프고 좋아요 귀가 항상 상처나고 그랬는데 그런거 하나두 없어요 여름용이라 확실히 숨쉬기도 나은거같아요 느낌상😂 개별포장이 아니라 확실히 쓰레기도 줄고 좋아요,평점5
ange****,22.07.07.,신랑꺼랑 따로 사기 귀차나서 비움 대형사이즈 썼었눈데 이번엔 핑크로 중형 구매해봤어요 확실히 밀착 되는 느낌이네요 그렇다고 불편하진 않아요 ㅎ 얼굴 작은편아닌데 중형 사이즈 만족합니다 컬러도 처음으로 핑크로 했는데 뭐 나쁘진 않아요~,평점5
dazz****,22.07.28.,에코브리즈 사고싶었는데 m사이즈 없어서 비움디럭스로 딸아이꺼 샀어요. 에코브리즈가 두겹이라 가정하면 베눔디럭스는 세겹 느낌. 네겹까진 아닌 두께에요. 중1 여자 아이라 칙칙한 색 싫데서 핑크베이지로. 기존 사용하던 것 보다 가격이 거의 반값. 낱개포장 되어있지 않지만 이 정도의 상품 퀄리티라면 만족합니다.,평점5
pink****,22.05.27.,"말 그대로 핑크베이지 색감입니다. 이뻐요. 너무 핑크핑크하지 않고 딱좋아요. 아들에게 색깔 물어보니 핑크래요. 핑크 색감 놓치진 않았어요~~

배송도 빠르고 착용감도 부드러워요.
첫 구매라 한 종류만 했는데 다른 색도 추가 주문해야겠어요.",평점5
lydi****,22.08.31.,"핑크베이지 색상이 약간 다크한 색상이고 산호색에 가깝다고해야하나... 암튼 냄새없고 가볍고 편해요, 이어끈도 마스크색상과같아서 굿~저렴하게 구매 잘했고 라이트실버는 아들 사용하라고 같이 구매해서 당분간 마스크 더이상 구매 안해도 될듯해요~^^",평점5
85hy****,22.06.01.,너무 좋아요. 얼굴에 닿는 부분도 부드럽고 귀끈도 편하고 거슬리는 게 없어요. 핑크베이지 너무 예쁩니다. 얼굴 옆쪽까지 넓게 덮어줘서 안정적이에요. 여자는 얼굴 커도 중형 쓰면 충분하다는 리뷰 보고 중형 했는데 그 말이 맞습니다. 50매에 9900원일 때 샀는데 이 가격에 이 정도 품질이면 다른 거 못 살 것 같아요,평점5
jiyo****,24.12.31.,"항상 떨어지기 전에 비움 마스크를 구매합니다
여름엔 라이트핏 겨울엔 디럭스를 구매합니다
남자는 L구매하면 딱이고요 여성분들은 M구매하면 저 두제품은 맞는거 같아요
일단 디럭스는 4중필터고 라이트핏은 3중필터로 되어 있는데 3중 필터보다 4중필터가 착용해보면 미세먼지나 가끔냄새도 더 잡아 주는거 같아요 단점은 여름에는 숨쉬기 조금 힘들어요 그래서 여름 겨울 구분해서 구입합니다 참고 하세요~~
너무 편한 마스크니깐 다들 구입하세요~~",평점5
blue****,22.11.27.,성인여자 얼굴에 사이즈 잘 맞고 하루종일 착용해도 귀 안아파서 너무 좋아요. 다른건 못쓰게 되버려서 잔뜩 쟁였네요. 25개씩 포장되어있어서 여분 챙길땐 지퍼백에 1개 넣어다녀요. 오히려 비닐 쓰레기가 줄어드니 그정도는 단점이라고 할수도 없네요.,평점5
leeh****,22.09.28.,브리즈 대형 쓰고 있었는데 브리즈는 살짝 컸거든요.(평소 중형이 잘 맞습니다) 에코데일리랑 같이 시켰는데 에코데일리보다는 조금 크지만 그래도 괜찮게 맞습니다. 근데 확실히 데일리보다는 조금 두꺼워서 겨울에 쓰기 좋을 것 같아요!,평점4
chez****,22.07.15.,"가볍고 얼굴에도 잘 맞고 좋아요. 저 쓰는거 보고 친구도 구매했어요.
아쉬운 점은 회의하느라 계속 말하다보면 마스크가 내려가게 되더라구요. 기본적인 착용모양으로는 좋은데 말을 하거나 움직일 때의 고정되는 디자인까지 고려되면 좋을 것 같아요",평점5
llam****,22.08.15.,"중형인데 진짜 크네요! 대형같아요 코브분 밀착안되요 ㅠ
귀도 안아프고 좋은데 다만 여름에착용하기엔 덥고 세로 길이도 제법길고 가로도 넓어서
하관이 무쟈게 커보이는 효과가 ㅋㅋ
그래도 저렴하고 귀안아파서 또 재구매할려구요
색이 너무 이뻐용",평점4
bunn****,22.06.27.,너무너무 애정하는 브랜드에요!! 라방할때마다 왜케 쟁이는지ㅜ 이노무 손을 그냥 ㅋㅋ 핑크만 사용하다 아이보리 질렀네요 약간 유아틱해질까 하는 색상에 고민했지만 생각보다 쨍한 레몬색이 아니네요.라방볼때는 뭔가 제기준 쨍해 보였거든요.실물 영접하다 차분해요! 잘 쓰겠습니다 ^^,평점5
